Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Foam
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Graphite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Lignite Coke
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Petroleum Coke
appliedenergistics2:item.ItemFacade:0, Cable Facade - Drilled Graphite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pile Control Rod
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pile Lithium Fuel (Bred)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Boron
appliedenergistics2:item.ItemFacade:0, Cable Facade - Roll of Insulation
appliedenergistics2:item.ItemFacade:0, Cable Facade - Roll of Fiberglass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Trinitite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Nuclear Waste
appliedenergistics2:item.ItemFacade:0, Cable Facade - Painted Block of Nuclear Waste
appliedenergistics2:item.ItemFacade:0, Cable Facade - Vitrified Block of Nuclear Waste
appliedenergistics2:item.ItemFacade:0, Cable Facade - Corium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Schraranium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Schrabidium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Ferric Schrabidate
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Solinium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Schrabidium Fuel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Euphemium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Schrabidium Cluster
appliedenergistics2:item.ItemFacade:0, Cable Facade - Euphemium-Etched Schrabidium Cluster
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Dineutronium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Magnetized Tungsten
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of CMB Steel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Block of Desh
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Block of High-Speed Steel
appliedenergistics2:item.ItemFacade:0, Cable Facade - §9Block of Starmetal§r
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Polymer
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Bakelite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Rubber
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Australium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Weidanium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Reiium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Unobtainium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Daffergon
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Verticium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Nuka Cola Bottle Caps
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Nuka Cola Quantum Bottle Caps
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of S~Cola Bottle Caps
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of S~Cola RAD Bottle Caps
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Korl Bottle Caps
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Fritz Cola Bottle Caps
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Lanthanium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Radium-226
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Actinium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tritium Cells
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Semtex
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of C-4
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of S'more
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Slag
appliedenergistics2:item.ItemFacade:0, Cable Facade - Titanium Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Copper Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tungsten Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Aluminium Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Steel Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lead Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Beryllium Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - RBMK Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Smooth RBMK Deco Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Crushed Obsidian
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diamond Gravel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Tritium Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Tritium Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Tritium Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Tritium Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Asphalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glowing Asphalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Glowstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Sandstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced Ducrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orange Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magenta Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Blue Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lime Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pink Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gray Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Gray Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cyan Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purple Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brown Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Industrial Tinge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Industrial Stripe
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Deep Indigo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Mysterious Purple
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Manly Pink
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Hazard Stripe
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Desert Storm
appliedenergistics2:item.ItemFacade:0, Cable Facade - Builder's Choice Concrete - Bronze Plating
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Asbestos Concrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Moldy Debris
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ducrete
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ducrete Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rebar Reinforced Concrete Pillar
appliedenergistics2:item.ItemFacade:0, Cable Facade - Concrete Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Concrete Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Concrete Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Broken Concrete Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Marked Concrete Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ducrete Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Obsidian Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Compound Mesh
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Firebricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - CMB Steel Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reinforced CMB Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Large Vinyl Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Small Vinyl Tiles
appliedenergistics2:item.ItemFacade:0, Cable Facade - Laboratory Tiles
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Laboratory Tiles
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meteorite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meteorite Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Broken Meteorite Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meteorite Treasure Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Meteor Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meteor Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Meteor Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Meteor Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Meteor Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Meteor Pillar
appliedenergistics2:item.ItemFacade:0, Cable Facade - Starmetal Static Electricity Generator
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Enargite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brittle Enargite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magmatic Enargite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Radioactive Enargite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Arcane Enargite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enargite Glyph Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mechanist's Circle
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Room Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.mush_block.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - tile.mush_block_stem.name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glyphid Hive Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glyphid Hive Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glyphid Hive Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Moon Turf
appliedenergistics2:item.ItemFacade:0, Cable Facade - Trinitite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Trinitite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Charred Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Charred Wooden Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Grass
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frozen Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dead Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oily Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Oily Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Oily Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tektite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Osmiridium-Infused Tektite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Slaked Sellafite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bedrock Sellafite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sellafite Diamond Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sellafite Emerald Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Scorched Sellafite Uranium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sellafite Schrabidium Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sellafite Radioactive Gem Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dynamite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Actual TNT
appliedenergistics2:item.ItemFacade:0, Cable Facade - Semtex
appliedenergistics2:item.ItemFacade:0, Cable Facade - C-4
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fissure Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Flame War in a Box
appliedenergistics2:item.ItemFacade:0, Cable Facade - Levitation Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Endothermic Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Exothermic Bomb
appliedenergistics2:item.ItemFacade:0, Cable Facade - EMP Device
appliedenergistics2:item.ItemFacade:0, Cable Facade - Explosive Charge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Nuclear Charge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mining Charge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ash
appliedenergistics2:item.ItemFacade:0, Cable Facade - Boron Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lead Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Uranium Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polonium Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quartz Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silo Hatch Frame
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silo Hatch Opener
appliedenergistics2:item.ItemFacade:0, Cable Facade - Burner Press Preheater
appliedenergistics2:item.ItemFacade:0, Cable Facade - ZPE Potential Generator (Top)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Plating
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Plating (Blue)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Plating (Black)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Plating (YelloDye)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Plating (Cool Hazard Stripes)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Plating (VOLTZ)
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Superconducting Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Gold Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Neodymium Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense 4000K Superconductor Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Schrabidic Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Schrabidate Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Starmetal Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Chlorophyte Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dense Mese Coil
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Analysis Chamber Wall
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Cooling Unit
appliedenergistics2:item.ItemFacade:0, Cable Facade - Particle Accelerator Cooling Unit - The Palindrome Special
appliedenergistics2:item.ItemFacade:0, Cable Facade - RBMK Steam Connector
appliedenergistics2:item.ItemFacade:0, Cable Facade - Capacitor Bus
appliedenergistics2:item.ItemFacade:0, Cable Facade - Old Boiler
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sand Bags
appliedenergistics2:item.ItemFacade:0, Cable Facade - Teleportation Anchor
appliedenergistics2:item.ItemFacade:0, Cable Facade - High Energy Field Jammer
